   0.0000   1.0472   0.0000
   0.1000   1.0472  -0.4244
   0.2000   1.0048  -0.8445
   0.3000   0.9203  -1.2496
   0.4000   0.7954  -1.6270
   0.5000   0.6327  -1.9607
   0.6000   0.4366  -2.2308
   0.7000   0.2135  -2.4157
   0.8000  -0.0281  -2.4954
   0.9000  -0.2776  -2.4567
   1.0000  -0.5233  -2.2978
   1.1000  -0.7530  -2.0300
   1.2000  -0.9560  -1.6746
   1.3000  -1.1235  -1.2575
   1.4000  -1.2493  -0.8032
   1.5000  -1.3296  -0.3303
   1.6000  -1.3626   0.1489
   1.7000  -1.3477   0.6268
   1.8000  -1.2850   1.0984
   1.9000  -1.1752   1.5575
   2.0000  -1.0194   1.9941
   2.1000  -0.8200   2.3916
   2.2000  -0.5809   2.7259
   2.3000  -0.3083   2.9675
   2.4000  -0.0115   3.0865
   2.5000   0.2971   3.0613
   2.6000   0.6033   2.8873
   2.7000   0.8920   2.5804
   2.8000   1.1500   2.1732
   2.9000   1.3673   1.7042
   3.0000   1.5378   1.2073
   3.1000   1.6585   0.7055
   3.2000   1.7290   0.2103
   3.3000   1.7501  -0.2757
   3.4000   1.7225  -0.7551
   3.5000   1.6470  -1.2319
   3.6000   1.5238  -1.7081
   3.7000   1.3530  -2.1805
   3.8000   1.1349  -2.6371
   3.9000   0.8712  -3.0550
   4.0000   0.5657  -3.3993
   4.1000   0.2258  -3.6280
   4.2000  -0.1370  -3.7014
   4.3000  -0.5071  -3.5975
   4.4000  -0.8669  -3.3235
   4.5000  -1.1992  -2.9168
   4.6000  -1.4909  -2.4310
   4.7000  -1.7340  -1.9183
   4.8000  -1.9258  -1.4156
   4.9000  -2.0674  -0.9420
   5.0000  -2.1616  -0.5018
   5.1000  -2.2118  -0.0898
   5.2000  -2.2208   0.3038
   5.3000  -2.1904   0.6909
   5.4000  -2.1213   1.0829
   5.5000  -2.0130   1.4897
   5.6000  -1.8640   1.9176
   5.7000  -1.6723   2.3675
   5.8000  -1.4355   2.8313
   5.9000  -1.1524   3.2886
   6.0000  -0.8235   3.7034
   6.1000  -0.4532   4.0258
   6.2000  -0.0506   4.2001
   6.3000   0.3694   4.1829
   6.4000   0.7877   3.9641
   6.5000   1.1841   3.5772
   6.6000   1.5418   3.0876
   6.7000   1.8506   2.5670
   6.8000   2.1073   2.0703
   6.9000   2.3143   1.6285
   7.0000   2.4772   1.2515
   7.1000   2.6023   0.9368
   7.2000   2.6960   0.6759
   7.3000   2.7636   0.4579
   7.4000   2.8094   0.2725
   7.5000   2.8366   0.1099
   7.6000   2.8476  -0.0383
   7.7000   2.8438  -0.1799
   7.8000   2.8258  -0.3219
   7.9000   2.7936  -0.4708
   8.0000   2.7465  -0.6332
   8.1000   2.6832  -0.8155
   8.2000   2.6017  -1.0242
   8.3000   2.4992  -1.2658
   8.4000   2.3727  -1.5467
   8.5000   2.2180  -1.8720
   8.6000   2.0308  -2.2442
   8.7000   1.8064  -2.6608
   8.8000   1.5403  -3.1107
   8.9000   1.2292  -3.5693
   9.0000   0.8723  -3.9953
   9.1000   0.4728  -4.3306
   9.2000   0.0397  -4.5104
   9.3000  -0.4113  -4.4848
   9.4000  -0.8598  -4.2440
   9.5000  -1.2842  -3.8303
   9.6000  -1.6672  -3.3220
   9.7000  -1.9994  -2.8010
   9.8000  -2.2795  -2.3273
   9.9000  -2.5123  -1.9321
